id,jobs,firms,salary,nums0
940,视觉算法工程师,深圳市道通智能航空技术有限公司,1.5-3万/月,若干
946,华为云-网络工程师,华为技术有限公司,1.5-3万/月,若干
952,通信/算法工程师(实习生),深圳开阳电子股份有限公司,6-8千/月,若干
960,LCD驱动开发工程师,华勤通讯技术有限公司,1-1.5万/月,若干
968,应用软件开发工程师（鼎晟电子）,西安天和防务技术股份有限公司,0.8-1.5万/月,若干
983,测试工程师,新拓三维技术（深圳）有限公司,5-9千/月,若干
984,图像算法工程师,新拓三维技术（深圳）有限公司,3-4.5千/月,若干
991,高级驱动软件工程师（西安）,深圳市有方科技股份有限公司,1.5-2.5万/月,若干
994,Linux驱动开发工程师,北京倍胜智能科技有限公司,0.6-1.2万/月,若干
995,嵌入式软件开发工程师,北京倍胜智能科技有限公司,4.5-9千/月,若干
1003,iOS高级开发工程师,中兴网鲲信息科技（上海）有限公司,0.8-1.2万/月,若干
1008,高级软件工程师,和利时集团--西安和利时,0.9-1.3万/月,若干
1012,JAVA对日软件工程师（长期）,西安民盛计算机技术有限公司,2.5-3万/月,若干
1013,对日软件工程师（长期）,西安民盛计算机技术有限公司,2.5-3万/月,若干
1014,CUDA优化工程师,陕西凯仕企业管理咨询有限公司,1-1.5万/月,若干
1017,Testing Engineer测试工程师,西电通用电气自动化有限公司,0.8-1万/月,若干
1018,Software Engineer软件工程师,西电通用电气自动化有限公司,1-1.5万/月,若干
1019,APP Engineer 应用工程师  （保护）,西电通用电气自动化有限公司,1-1.5万/月,若干
1020,Software Engineer软件工程师,西电通用电气自动化有限公司,1-1.5万/月,若干
1022,MXA CTE  Yield Enhancement Engineer(欢迎应届生),美光半导体（西安）有限责任公司,1-1.5万/月,若干
1023,MXA CTE Process Automation Engineer(欢迎应届生),美光半导体（西安）有限责任公司,1-1.5万/月,若干
1028,算法工程师,江苏金智科技股份有限公司,1-1.5万/月,若干
1042,高级算法工程师,西安航天华迅科技有限公司,0.9-1.5万/月,若干
1045,unity 开发工程师,西安石核信息科技有限公司,4-8千/月,若干
1065,高级图形/CAD开发工程师,西安海平方网络科技有限公司,1.5-2.5万/月,若干
1067,遥感算法设计师,航天星图科技（北京）有限公司,0.5-1万/月,若干
1075,相机嵌入式软件工程师,深圳市大疆创新科技有限公司,2-4万/月,若干
1076,嵌入式研发工程师（系统开发）-西安,深圳市大疆创新科技有限公司,1.5-2.5万/月,若干
1077,嵌入式研发工程师（算法优化）-西安,深圳市大疆创新科技有限公司,1.5-2.5万/月,若干
1082,PC软件开发工程师,深圳前向启创数码技术有限公司西安分公司,0.5-1.4万/月,若干
1083,驱动开发工程师(职位编号：FSE 003),深圳前向启创数码技术有限公司西安分公司,0.6-1.2万/月,若干
1084,嵌入式软件工程师(职位编号：FSE 002),深圳前向启创数码技术有限公司西安分公司,1-2万/月,若干
1085,算法工程师（图像处理）(职位编号：FSE 001),深圳前向启创数码技术有限公司西安分公司,1.2-2万/月,若干
1087,Unity3d游戏开发工程师,苏州天魂网络科技股份有限公司,0.6-1.2万/月,若干
1102,上位机开发,迈隆（西安）电子技术有限公司,0.8-1万/月,若干
1106,协议工程师,西安闻泰电子科技有限公司,1.5-2万/月,若干
1107,手机驱动软件工程师,西安闻泰电子科技有限公司,1.5-2万/月,若干
1118,IC测试驻厂工程师,矽力杰半导体技术（杭州）有限公司,8-10万/年,若干
1119,桥梁设计软件研发工程师,深圳高速工程顾问有限公司,10-30万/年,若干
1124,三维图形学研发工程师,西安知象光电科技有限公司,15-25万/年,若干
1125,3D点云算法工程师,西安知象光电科技有限公司,15-20万/年,若干
1128,后端研发工程师(职位编号：003),西安速度时空大数据科技有限公司,1-1.5万/月,若干
1136,Java高级开发工程师,Thoughtworks,1.5-2万/月,若干
1144,软件工程师（Linux）,西安天箭防务科技有限公司,0.8-1.5万/月,若干
1145,系统工程师,恩梯梯数据（中国）信息技术有限公司西安分公司,0.8-1万/月,若干
1147,智能计算运维面设计师,华为技术有限公司,3-4万/月,若干
1151,算法设计工程师,西安中科创星科技孵化器有限公司,0.9-1.3万/月,若干
1158,软件开发高级经理,比亚迪精密制造有限公司,2.8-4.2万/月,若干
1160,软件实施工程师,上海指旺信息科技有限公司西安分公司,6-8千/月,若干
1170,嵌入式算法开发工程师,中兴通讯股份有限公司,1.5-2万/月,若干
1177,Python开发实习生（西安）(职位编号：ZY),绿盟科技,130元/天,若干
1178,CAE软件开发工程师,上海数巧信息科技有限公司,10-15万/月,若干
511,软件工程师（Java C++）2019,南京烽火星空通信发展有限公司,1-1.6万/月,60
17,校招-C++开发工程师-西安-03878,武汉佰钧成技术有限责任公司,4.5-9千/月,50
1171,C语言老师,上海傲梦网络科技有限公司,6-8千/月,50
66,C/C++软件开发工程师,南瑞集团有限公司,0.8-1.6万/月,30
238,会日语的软件开发 高级软件开发,延边吉和商事贸易有限公司,18.6-43.4万/年,30
409,日本大型IT公司招聘赴东京软件开发人才,重庆兴贤出国咨询服务有限公司,15-20万/年,30
484,嵌入式软件工程师（2019应届生）,盛科网络（苏州）有限公司,1-1.5万/月,30
1154,芯片设计/验证工程师（2019应届生）,盛科网络（苏州）有限公司,1-1.8万/月,30
503,软件工程师（应届生）,裕日软件有限公司,1.5千以下/月,25
6,C++软件开发工程师,西安寰宇卫星测控与数据应用有限公司,0.8-1.4万/月,20
57,C/C++工程师,大连华信计算机技术股份有限公司,1.5-2万/月,20
92,C/C++开发,中软国际科技服务有限公司,6-8千/月,20
105,核心网协议开发工程师（C/C++开发）-西安,大唐移动通信设备有限公司,0.5-2万/月,20
220,IT工程师技术员Java，PHP，c#等,湖北一片语科技有限公司,1.2-4万/月,20
223,软件工程师,西安奥卡云数据科技有限公司,1-1.5万/月,20
428,对日软件工程师,上海网云信息咨询有限公司,1.2-3万/月,20
562,C++编程讲师,上海傲梦网络科技有限公司,400元/天,20
564,软件工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,20
639,AI算法开发工程师(算法类)(职位编号：uniview001193),浙江宇视科技有限公司,0.8-1.2万/月,20
973,驱动软件开发工程师(校园招聘）,美格智能西安研究所,6-8千/月,20
308,JAVA开发实习助理,明德博学（北京）教育科技有限公司,4.5-6千/月,18
424,研发岗,北京全路通信信号研究设计院集团有限公司,0.6-2万/月,18
462,初级java工程师,销售易,0.5-1万/月,15
546,研发管培生（java开发/c++开发/数据建模）,上海天跃科技股份有限公司,1-1.5万/月,15
640,软件测试工程师(测试中心)(职位编号：uniview001200),浙江宇视科技有限公司,0.6-1.2万/月,15
825,软件开发工程师（嵌入式）,西安翔迅科技有限责任公司,0.8-1.3万/月,15
514,C/C++软件开发工程师(平台类)(职位编号：uniview001205),浙江宇视科技有限公司,0.6-1.2万/月,14
2,游戏开发工程师C++/Junior Software Engineer C++,维塔士电脑软件（西安）有限公司,4-8千/月,10
4,C++开发工程师,西安鼎力信息技术有限责任公司,1-2万/月,10
22,C++开发工程师（控制系统）,北京亚控科技发展有限公司,12-15万/年,10
27,知名互联网科技公司招C++工程师,合肥源动力经营者人才有限公司,1.5-2万/月,10
38,软件开发工程师（C/C++）,珠海市鸿瑞信息技术股份有限公司,0.5-1万/月,10
70,C/C++ 软件工程师（分布式数据库开发）,北京优炫软件股份有限公司,0.8-1.2万/月,10
73,C++开发工程师,西安华信智慧数字科技有限公司,0.8-1.6万/月,10
104,2019届应届生（C++后台开发）,乐刷科技有限公司,1.5-2万/月,10
132,西安星海信息诚聘 C++程序员,陕西星海信息工程有限责任公司,6-8千/月,10
165,JAVA对日软件工程师,阿富络希信息科技（济南）有限公司,1-5万/月,10
168,软件开发工程师,西安航天恒星科技实业（集团）有限公司,0.6-1.2万/月,10
193,Python开发工程师----外派绿盟网络安全业务,西安鼎拓信息科技有限公司,0.6-1万/月,10
197,微软软件研发工程师,西安华美海润软件工程有限公司,0.4-1万/月,10
229,软件工程师,陕西俊采星驰软件有限公司,0.5-1.5万/月,10
249,软件测试工程师(职位编号：1),西安新空间计算机有限责任公司,6-8千/月,10
273,嵌入式开发工程师,上海宝宏软件有限公司,0.7-1.4万/月,10
331,软件工程师,西安艾达电子科技有限公司,0.6-1.2万/月,10
373,初中高级IT工程师,西安嘉泰网络信息技术有限公司,1-1.5万/月,10
379,软件开发工程师,西安启源软件技术有限责任公司,0.7-1.2万/月,10
447,系统运维工程师,陕西重型汽车有限公司,6-8千/月,10
459,电控工程师（应届生）,西安双特智能传动有限公司,4.5-6千/月,10
478,Windows高级开发工程师,西安驱动人生软件技术有限公司,0.5-2万/月,10
494,软件工程师技术人员Java、SAP、PHp等,NPC株式会社,1.5-4万/月,10
504,嵌入式软件工程师,西安航天民芯科技有限公司,10万以上/月,10
505,Junior C++ Programmer/初级C++开发工程师,维塔士电脑软件（西安）有限公司,6-8千/月,10
520,C++工程师(数据产品),东方网力科技股份有限公司,1-2万/月,10
555,C++软件开发工程师,北京亚控科技发展有限公司,0.8-1万/月,10
557,C++开发工程师（控制系统）,北京亚控科技发展有限公司,12-16万/年,10
560,C++开发工程师（控制系统）,北京亚控科技发展有限公司,10-20万/年,10
565,芯片测试系统应用工程师,西安华讯科技有限责任公司,0.5-1万/月,10
605,半导体芯片测试系统应用工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,10
606,软件测试工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,10
628,应用软件工程师-西安,大唐移动通信设备有限公司西安分公司,0.8-1.3万/月,10
638,芯片性能优化工程师(算法类)(职位编号：uniview001194),浙江宇视科技有限公司,0.8-1.2万/月,10
685,Android telephone工程师,江苏润和软件股份有限公司,1-1.5万/月,10
718,嵌入式软件工程师,陕西俊采星驰软件有限公司,0.5-1.5万/月,10
736,高新诚聘C#，C/S软件工程师,西安朝阳医疗信息产业有限责任公司,1-1.5万/月,10
737,C#，C/S.NET软件开发工程师,西安朝阳医疗信息产业有限责任公司,0.8-1.5万/月,10
738,.NET开发,西安朝阳医疗信息产业有限责任公司,0.4-1.5万/月,10
739,软件开发工程师,西安朝阳医疗信息产业有限责任公司,0.5-1.5万/月,10
796,语义理解算法工程师,TCL集团工业研究院,0.8-1.5万/月,10
797,语音合成算法工程师,TCL集团工业研究院,0.8-1.5万/月,10
844,安卓开发工程师,大连华信计算机技术股份有限公司,0.8-1.5万/月,10
943,Android开发工程师,西安华信智慧数字科技有限公司,0.8-1.6万/月,10
972,应用软件工程师,美格智能西安研究所,1-1.5万/月,10
1029,2019届校园招聘-开发测试工程师,西安博彦信息技术有限公司,4.5-6千/月,10
1053,嵌入式软件工程师,西安特锐德智能充电科技有限公司,1-1.5万/月,10
1148,存储研发工程师（杭州/成都/西安）,华为技术有限公司,1.5-3.5万/月,10
1175,C++开发工程师（实习生）,北京北信源软件股份有限公司,2-4千/月,10
142,.NET开发工程师,西安新视窗科技有限公司,0.6-1.2万/月,9
1055,电力电子软件工程师,西安特锐德智能充电科技有限公司,0.6-1.5万/月,9
78,C++软件开发工程师,美格智能西安研究所,0.8-1.5万/月,8
362,多媒体工程师（应届毕业生亦可）,上海链家,5-7千/月,8
577,网络实习生（安全/运维/优化/通信）零基础,陕西巨人商务信息咨询有限公司,4.5-6千/月,8
578,PHP/NET/C++/C#ASP/JAVA/WEB开发程序员,陕西巨人商务信息咨询有限公司,6-8千/月,8
971,装备软件开发工程师,美格智能西安研究所,0.8-1.5万/月,8
1002,软件测试工程师,郑州信大捷安信息技术股份有限公司,4-8千/月,8
542,Windows C/C++开发工程师,郑州信大捷安信息技术股份有限公司,0.8-1.5万/月,7
36,C/C++/C#开发工程师/应届生,陕西速橘丰信息科技有限公司,3-4.5千/月,6
83,Linux C/C++开发工程师,郑州信大捷安信息技术股份有限公司,0.8-1.5万/月,6
145,嵌入式软件工程师（五险一金、双休）,西安星恒通通信技术有限公司,0.8-1.2万/月,6
182,图像视频处理算法工程师,苏州中科全象智能科技有限公司,15-25万/年,6
221,项目助理/实施工程师(职位编号：YW),上海数慧系统技术有限公司,4-8千/月,6
242,对日IOS软件工程师,大连维思创新科技有限公司,1.5-3万/月,6
408,金融云服务工程师-A05(职位编号：A05),赞同科技股份有限公司,6-8千/月,6
525,C/C++软件开发工程师,NEC-日电卓越软件科技（北京）有限公司西安分公司,5-9千/月,6
579,软件开发工程师(java/安卓/web/UI)零基础,陕西巨人商务信息咨询有限公司,6-8千/月,6
580,急聘网络/通信/运维/安全（初级/中级）,陕西巨人商务信息咨询有限公司,4.5-6千/月,6
588,QT开发工程师,西安海讯科技发展有限公司,0.8-2万/月,6
637,软件开发工程师(海外与分销)(职位编号：uniview001203),浙江宇视科技有限公司,0.6-1.2万/月,6
819,移动端游戏测试工程师/实习生（双休+4k-6k）,西安卓睿信息技术有限公司,4.5-6千/月,6
824,软件工程师,西安翔迅科技有限责任公司,0.8-1.3万/月,6
841,多媒体/游戏开发工程师实习生,西安卓睿信息技术有限公司,4.5-6千/月,6
842,算法工程师实习生,西安卓睿信息技术有限公司,4.5-6千/月,6
1010,Android/Python/开发工程师,上海链家,0.7-1.5万/月,6
15,C/C++/C#开发工程师/应届生,西安云间信息科技有限公司,6-8千/月,5
18,Linux . 高级C/C++软件工程师,西安西电捷通无线网络通信股份有限公司,0.6-1.2万/月,5
31,Qt/C++软件开发工程师,西安北斗安全技术有限公司,0.8-1万/月,5
45,C++开发工程师-XA,深圳奥比中光科技有限公司,1-3万/月,5
46,C++高级开发工程师（18K底薪+高项目奖金）,北京宜选科技股份公司,1.2-1.8万/月,5
94,C++开发工程师,深圳天源迪科信息技术股份有限公司北京办事处,0.6-1.1万/月,5
103,C++开发工程师,西安市同创西雁电子技术有限公司,0.6-1万/月,5
106,C++研发人员（运-运营支撑产品部）,大唐电信科技股份有限公司,0.8-1万/月,5
110,C++开发工程师,西安深思信息科技有限公司,0.8-1万/月,5
125,C++/Qt 开发工程师,西安速度时空大数据科技有限公司,0.8-1.2万/月,5
137,C++开发工程师,北京超图软件股份有限公司,0.8-1万/月,5
138,C++开发工程师,西安增材制造国家研究院有限公司,0.8-1.6万/月,5
143,嵌入式研发工程师,北京安控科技股份有限公司,0.8-1.2万/月,5
147,系统研发工程师,远江盛邦（北京）网络安全科技股份有限公司,0.5-1万/月,5
149,IT软件开发工程师,西安思达典雅软件有限公司,1-1.5万/月,5
158,资深算法工程师（计算机视觉）,西安三星电子研究有限公司,21-35万/年,5
172,行业JAVA 开发工程师,西安环太科技发展有限公司,5-8千/月,5
183,控制软件开发（储备岗）,无锡先导智能装备股份有限公司,0.8-1万/月,5
186,容器云平台开发工程师,大唐移动通信设备有限公司西安分公司,0.8-1.3万/月,5
208,对日SE,西安华炎信息科技有限公司,1-1.5万/月,5
209,A24-1算法工程师,西安卓睿信息技术有限公司,3-4.5千/月,5
218,软件工程师,华天慧创科技（西安）有限公司,0.5-1.2万/月,5
235,嵌入式软件工程师,陕西泰新博坤智能科技有限公司,6-8千/月,5
254,RD-Android Framework开发工程师,TCL集团工业研究院,1-1.5万/月,5
271,PLM开发工程师,北京能科瑞元数字技术有限公司,1-3万/月,5
286,IOS软件开发工程师,深圳兆日科技股份有限公司,1-1.5万/月,5
292,电气设计工程师,中节能西安启源机电装备有限公司,6-8千/月,5
298,IC系统工程师,陕西亚成微电子股份有限公司,0.6-1.2万/月,5
318,.NET高级开发工程师,西安获德图像技术有限公司,1-1.5万/月,5
329,算法工程师（机器学习）(000425)(职位编号：000425),紫光陕数大数据有限公司,1-2万/月,5
346,MES实施项目经理,北京安控科技股份有限公司,1-2万/月,5
347,IT系统工程师,三星环新（西安）动力电池有限公司,6-8千/月,5
371,Java开发工程师,深圳市讯方技术股份有限公司,0.7-1.5万/月,5
394,区块链开发工程师,小马股份有限公司,0.7-3.5万/月,5
395,中级软件工程师,北京中天星控科技开发有限公司西安分公司,1-1.5万/月,5
404,Android系统框架工程师,努比亚技术有限公司,1.5-2万/月,5
414,嵌入式Linux驱动开发工程师,深圳前向启创数码技术有限公司西安分公司,0.8-1.5万/月,5
427,网页/制作/美工/软件开发实习生,西安利和时代互联网科技有限公司,4.5-6千/月,5
431,QT开发工程师,上海艾飞能源科技有限公司,0.6-1万/月,5
434,IC测试工程师,上海盘石实业有限公司,4-7千/月,5
448,嵌入式软件开发,陕西天行健车联网信息技术有限公司,0.8-1.5万/月,5
460,嵌入式软件工程师,英恒科技（中国）有限公司,1-1.8万/月,5
509,射频工程师（C/C++）,陕西九鼎通信技术有限公司,0.9-1.8万/月,5
518,C++开发工程师,陕西浦思金融网络科技有限公司,6-8千/月,5
526,高级C/C++工程师,大连华信计算机技术股份有限公司,1-1.5万/月,5
540,Linux C/C++ 初级软件工程师（应届生）,格尔软件股份有限公司,0.5-1万/月,5
541,c#/c++软件工程师,西安征途网络科技有限公司,0.8-1万/月,5
553,C++开发工程师(职位编号：004),西安市同创西雁电子技术有限公司,0.4-1万/月,5
561,C++开发工程师,西安市同创西雁电子技术有限公司,0.6-1万/月,5
563,C++开发工程师,西安市同创西雁电子技术有限公司,0.6-1万/月,5
571,系统研发工程师,远江盛邦（北京）网络安全科技股份有限公司,0.5-1万/月,5
572,软件工程师,西安思达典雅软件有限公司,1-1.5万/月,5
574,初/中/高级/软硬件开发/网络通信工程师,西安云间信息科技有限公司,6-8千/月,5
585,Software Engineer(Machine Learning),西安三星电子研究有限公司,1-2万/月,5
592,装备软件开发工程师,陕西九鼎通信技术有限公司,0.9-1.8万/月,5
593,linux驱动开发工程师,陕西九鼎通信技术有限公司,1.1-2.2万/月,5
594,嵌入式开发应用软件工程师,陕西九鼎通信技术有限公司,1.1-1.8万/月,5
595,协议软件工程师,陕西九鼎通信技术有限公司,0.9-1.8万/月,5
602,Software Development Engineer,HCL Technologies (Shanghai) Limited,0.9-1.2万/月,5
617,Linux软件工程师,西安西电捷通无线网络通信股份有限公司,0.5-1.2万/月,5
618,Linux驱动软件工程师,西安西电捷通无线网络通信股份有限公司,0.6-1.2万/月,5
619,Windows/Linux开发工程师,西安西电捷通无线网络通信股份有限公司,0.6-1.2万/月,5
620,Windows驱动开发工程师,西安西电捷通无线网络通信股份有限公司,0.5-1万/月,5
625,云计算虚拟化开发工程师,大唐移动通信设备有限公司西安分公司,1-1.5万/月,5
626,电信云5G传输业务工程师,大唐移动通信设备有限公司西安分公司,0.8-1.3万/月,5
627,核心网协议开发工程师-西安,大唐移动通信设备有限公司西安分公司,0.8-1.3万/月,5
631,Golang服务器开发工程师_西安,深圳市众乐网视文化传播有限公司,2.5-3万/月,5
656,Python高级开发工程师--------外派绿盟网络安全业务,西安鼎拓信息科技有限公司,1-1.5万/月,5
672,研发工程师岗,陕西微盟信息技术有限公司,1.1-1.7万/月,5
684,AR工程师,江苏润和软件股份有限公司,1-1.5万/月,5
686,音频工程师,江苏润和软件股份有限公司,0.7-1.5万/月,5
694,GNSS算法工程师（2019应届生）,广东星舆科技有限公司,1.2-1.6万/月,5
700,.net高级工程师(c#),西安北斗安全技术有限公司,1-1.5万/月,5
702,软件测试工程师,深圳市中兴物联科技有限公司,1-1.5万/月,5
703,BSP工程师,深圳市中兴物联科技有限公司,1-1.8万/月,5
707,Linux环境c语言开发工程师,西安交大捷普网络科技有限公司,1-1.5万/月,5
714,高级存储研发工程师,西安奥卡云数据科技有限公司,3-4万/月,5
715,云后端开发工程师,西安奥卡云数据科技有限公司,1.5-2万/月,5
740,HIS开发工程师,西安朝阳医疗信息产业有限责任公司,1-1.5万/月,5
766,驱动开发,上海亿凯信息技术有限公司,10-11万/年,5
773,EDI项目技术支持/实施,西安知行软件有限公司,4-6千/月,5
774,软件工程师,西安知行软件有限公司,1-2万/月,5
794,RD-人工智能工程师,TCL集团工业研究院,1-1.5万/月,5
827,嵌入式应用软件工程师,上海禾苗通信技术有限公司,1-2万/月,5
834,三维重建算法工程师,西安华创人力资源管理咨询有限公司,2.5-3万/月,5
843,Android高级开发工程师,大连华信计算机技术股份有限公司,1-1.5万/月,5
845,软件工程师（自控类）,中节能西安启源机电装备有限公司,6-8千/月,5
855,�I�I�I 区块链工程师 �I�I�I,小马股份有限公司西安分公司,0.7-3.5万/月,5
886,区块链工程师,小马股份有限公司西安分公司,0.7-3.5万/月,5
887,PHP开发工程师,小马股份有限公司西安分公司,0.4-2万/月,5
888,PHP开发工程师,小马股份有限公司西安分公司,0.4-2万/月,5
898,iOS开发工程师,小马股份有限公司西安分公司,0.5-2万/月,5
902,区块链工程师,小马股份有限公司西安分公司,0.7-3.5万/月,5
903,�I�I�I 区块链工程师 �I�I�I,小马股份有限公司西安分公司,0.7-3.5万/月,5
904,�I�I�I 区块链工程师 �I�I�I,小马股份有限公司西安分公司,0.7-3.5万/月,5
905,�I�I�I 区块链工程师 �I�I�I,小马股份有限公司西安分公司,0.7-3.5万/月,5
908,PHP开发工程师,小马股份有限公司西安分公司,0.4-2万/月,5
909,PHP开发工程师,小马股份有限公司西安分公司,0.4-2万/月,5
924,PHP开发工程师,小马股份有限公司西安分公司,0.4-2万/月,5
925,区块链工程师,小马股份有限公司西安分公司,0.7-3.5万/月,5
934,Unity3D开发工程师,西安灵境科技有限公司,0.6-1.2万/月,5
961,Android驱动开发工程师(LCD/TP/Sensor/指纹),华勤通讯技术有限公司,0.8-2万/月,5
975,协议软件工程师,美格智能西安研究所,2-3万/月,5
1021,C#软件开发工程师,西安奥卡云数据科技有限公司,1.5-2万/月,5
1054,应用软件工程师,西安特锐德智能充电科技有限公司,0.6-1.3万/月,5
1059,应用软件工程师-西安,大唐移动通信设备有限公司,0.8-1.3万/月,5
1062,Python开发工程师,西安深思信息科技有限公司,0.8-1万/月,5
1063,Java高级开发工程师,西安深思信息科技有限公司,6-8千/月,5
1086,安全开发工程师(西安）-西北服务交付部,绿盟科技,0.8-1.5万/月,5
1101,自动控制工程师,西安龙德科技发展有限公司,4.5-6千/月,5
1105,VR/AR开发工程师,西安闻泰电子科技有限公司,1-1.5万/月,5
1127,Cocos2dx开发,陕西星海信息工程有限责任公司,4.5-8千/月,5
1135,对日软件开发实习生(职位编号：000),西安未都网络科技有限公司,1.5千以下/月,5
1153,软件开发实习生,北京讯通安添通讯科技有限公司西安分公司,3-5千/月,5
10,C++ Development Engineer,HCL Technologies (Shanghai) Limited,1-1.5万/月,4
84,C++初级工程师,西安基石睿盛信息技术有限公司,6-8千/月,4
118,应用软件工程师（C++、vb等）,西安龙德科技发展有限公司,1-1.5万/月,4
130,C++软件工程师（西安）,西安开道万软件有限公司,12-24万/年,4
131,C、C++开发,北京瑞友科技股份有限公司,0.7-1.5万/月,4
140,Linux C++开发工程师,诚迈科技（武汉分公司）―武汉诚迈科技有限公司,0.8-1.5万/月,4
157,Android Framework及系统工程师,西安安谷运合软件技术有限公司,0.7-1.4万/月,4
196,00079-软件测试工程师,上海京颐科技股份有限公司,0.6-1万/月,4
287,应用开发工程师,北京联盛德微电子有限责任公司,1.2-2万/月,4
500,高级/软件工程师,比亚迪精密制造有限公司,1-2万/月,4
516,C/C++研发工程师,北京明朝万达科技股份有限公司,1-2万/月,4
522,c/c++开发工程师(2019应届生)(001868)(职位编号：netposa001868),东方网力科技股份有限公司,0.8-1.5万/月,4
538,C/C++ 软件工程师,北京优炫软件股份有限公司,0.8-1.2万/月,4
543,C++开发工程师,西安基石睿盛信息技术有限公司,0.8-1.5万/月,4
591,软件工程师,西安天隆科技有限公司,6-8千/月,4
615,Linux研发工程师（代北京利云技术招聘）,西安西电捷通无线网络通信股份有限公司,1.2-2.5万/月,4
616,windows研发工程师（代北京利云技术招聘）,西安西电捷通无线网络通信股份有限公司,1.2-2.5万/月,4
678,AI资深算法工程师,江苏润和软件股份有限公司,1.5-2万/月,4
699,电力系统分析师(职位编号：09001),西安市双合软件技术有限公司,0.8-1.3万/月,4
716,Java开发工程师,北京信安世纪科技股份有限公司,0.8-1万/月,4
778,软件工程师-XA-XT-007,深圳奥比中光科技有限公司,0.7-1.5万/月,4
992,驱动软件工程师（西安）,深圳市有方科技股份有限公司,1-1.5万/月,4
1034,信息化系统工程师,西安航天自动化股份有限公司,3-7千/月,4
1037,应用软件工程师（中凌锐通）,上海普适导航科技股份有限公司,1-1.5万/月,4
