"id";"jobs";"firms";"salary";"nums0"
1;"项目运维管理";"上海碧晨国中能源工程有限公司";"4.5-6千/月";"4"
2;"系统运维工程师";"环迅通科技（北京）有限公司";"1-1.5万/月";"3"
3;"运维工程师";"陕西怡迪影视文化传媒有限公司";"5-8千/月";"3"
4;"特聘燃气发电机组运维人员+五险";"西安神舟航空动力装备有限公司";"3-4.5千/月";"5"
5;"资深互联网运维工程师";"武汉有戏网络科技有限公司";"2-4万/月";"5"
6;"网络运维助理";"西安优理克商务信息咨询有限公司";"3-4千/月";"1"
7;"现场运维工程师";"西安商鼎能源科技有限公司";"3-4千/月";"2"
8;"Linux运维工程师";"陕西迪博佰通教育科技有限公司";"4.5-6千/月";"2"
9;"IT运维管理工程师";"中通服科信信息技术有限公司";"3-4.5千/月";"1"
10;"运维工程师";"航天星图科技（北京）有限公司";"0.8-1万/月";"1"
11;"桌面运维工程师（西安）(J10174)";"广东鸿联九五信息产业有限公司";"3-4千/月";"1"
12;"运维工程师";"西安鼎研科技股份有限公司";"3-4.5千/月";"10"
13;"电力信息系统运维工程师";"西安腾营信息科技有限公司";"4.5-6千/月";"1"
14;"运维工程师";"西安和智方企业管理咨询有限公司";"0.5-1万/月";"2"
15;"日本工作签证bpo系统运维管理";"大连日协教育信息咨询有限公司";"1-1.5万/月";"30"
16;"网络运维总监（装饰装修）";"陕西开业大吉商业空间设计有限公司";"0.8-1万/月";"1"
17;"大数据运维";"南京烽火星空通信发展有限公司";"1-2万/月";"2"
18;"运维工程师";"陕西惠宾电子科技有限公司";"3-4.5千/月";"2"
19;"运维工程师";"深圳汇思诺科技有限公司";"0.5-1万/月";"若干"
20;"网络运维工程师";"西安国际医学中心有限公司";"0.7-1万/月";"1"
21;"网络运维工程师";"西安求实人才培训中心";"4.5-6千/月";"5"
22;"运维工程师";"深圳市坐标软件开发有限公司";"1-1.5万/月";"2"
23;"Linux/UNIX运维工程师";"三星数据系统（西安）有限公司";"6-8千/月";"10"
24;"PeopleSoft运维工程师";"和利时集团--西安和利时";"0.7-1万/月";"若干"
25;"运维工程师";"科升通讯（苏州）有限公司";"5-7千/月";"2"
26;"高铁运维员";"陕西华欧网络科技有限公司";"6-8千/月";"10"
27;"运维工程师";"宝鸡吉利发动机零部件有限公司";"0.5-1万/月";"1"
28;"系统运维工程师";"西安景兆信息科技有限公司";"0.8-1万/月";"2"
29;"系统运维工程师";"上海泰然投资控股有限公司";"1-2万/月";"2"
30;"桌面运维工程师";"陕西亿杰鑫信息技术有限公司";"2.8-3.5千/月";"1"
31;"运维工程师";"西安沃户时间区块链科技股份有限公司";"6-8千/月";"1"
32;"运维服务技术工程师";"西安西瑞控制技术股份有限公司";"4.5-6千/月";"6"
33;"网络维护工程师/运维工程师";"西安海数多媒体技术有限公司";"4-5千/月";"3"
34;"急招   运维司机     M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"15"
35;"IT运维工程师";"百胜餐饮（西安）有限公司";"6-8千/月";"1"
36;"系统运维工程师-延安";"西安森宝电气工程有限公司";"0.6-1万/月";"1"
37;"运维工程师";"河南正华电讯有限公司西安分公司";"3.5-4.5千/月";"1"
38;"网络运维专员（兰州）";"陕西链家高策地产";"3-4.5千/月";"若干"
39;"运维工程师";"陕西山利科技发展有限责任公司";"4-7千/月";"3"
40;"网站运维工程师(职位编号：01)";"陕西丰拓电子科技有限公司";"3-4.5千/月";"2"
41;"系统运维工程师";"西安达文信息技术有限公司";"6-8千/月";"6"
42;"云计算运维工程师";"上海安畅网络科技股份有限公司";"4.5-6千/月";"5"
43;"运维工程师";"西安英卓酒店管理有限公司";"4-7千/月";"1"
44;"软件运维工程师";"佛山市富村电子科技有限公司";"0.8-1万/月";"5"
45;"运维总监";"西安惠尔企业管理咨询有限公司";"1-1.5万/月";"1"
46;"机房运维人员";"西安雅卓电子智能科技有限公司";"6-8千/月";"若干"
47;"IT系统运维经理";"红星美凯龙国际家居连锁(集团)";"0.8-1万/月";"若干"
48;"网络运维工程师";"西安北软网络科技有限公司";"4.5-6千/月";"若干"
49;"网站运维工程师";"广联纵合（北京）教育科技有限责任公司";"4.5-6千/月";"1"
50;"工程运维";"西安壹媒介广告有限公司";"3-4.5千/月";"5"
51;"运维主管";"西安环太科技发展有限公司";"6-8千/月";"1"
52;"PHP程序运维";"陕西果树医疗健康产业有限公司";"4.5-6千/月";"1"
53;"IT运维工程师";"陕西冰狐网络科技有限公司";"4.5-6千/月";"3"
54;"IT运维专员";"陕西卓昊物流有限公司";"3-4.5千/月";"2"
55;"高级软件运维工程师";"三门峡崤云信息服务股份有限公司";"0.8-1.5万/月";"若干"
56;"运维实施工程师";"西安点通软件信息技术有限公司";"4-6千/月";"1"
57;"网络运维工程师";"西安智贸信息科技有限公司";"3-6千/月";"1"
58;"运维工程师";"广州亿程交通信息集团有限公司";"4-6千/月";"2"
59;"运维工程师";"西安图道信息科技有限公司";"3-6千/月";"1"
60;"运维工程师";"西安亚购信息科技有限公司";"5-8千/月";"若干"
61;"运维工程师(XA)";"郑州易宝软件科技有限公司";"6-9千/月";"若干"
62;"服务器运维工程师";"北京万维信达科技有限公司";"4-8千/月";"若干"
63;"IT运维工程师";"迈隆（西安）电子技术有限公司";"0.8-1万/月";"1"
64;"运维开发工程师-DevOps";"西安纸贵互联网科技有限公司";"0.8-1.5万/月";"1"
65;"运维开发工程师";"三门峡崤云安全服务有限公司";"6-8千/月";"1"
66;"桌面运维工程师";"西安优音通信有限公司";"3-4.5千/月";"1"
67;"系统开发和运维工程师(J10086)";"西安诺瓦电子科技有限公司";"0.8-1.2万/月";"1"
68;"市场运维（高薪平台虚位以待）";"杉德银卡通信息服务有限公司陕西分公司";"0.8-1万/月";"若干"
69;"智能运维综合技术员（西安华为基地）";"爱玛客服务产业（中国）有限公司郑州分公司";"3-4.5千/月";"6"
70;"IT运维工程师（双休 五险一金）";"西安创新中小企业应收账款管理有限公司";"0.8-1万/月";"2"
71;"运维工程师（虚拟化及存储备份）";"陕西和生科技有限公司";"4.5-6千/月";"2"
72;"系统运维工程师";"西安听波商贸有限公司";"6-8千/月";"2"
73;"网络运维工程师";"陕西星海信息工程有限责任公司";"3.5-6千/月";"2"
74;"企业网络运维工程师";"陕西蓝鹤包装有限责任公司";"3-4.5千/月";"1"
75;"系统运维员";"陕西巨子生物技术有限公司";"0.6-1.5万/月";"1"
76;"网络运维工程师";"华天慧创科技（西安）有限公司";"4-6千/月";"1"
77;"智能支付-商户运维-运维BD";"美团点评";"0.6-1万/月";"5"
78;"运维售后文员(职位编号：20023)";"陕西聚富鑫信息科技有限公司";"3-4.5千/月";"2"
79;"IT运维专员";"陕西必康制药集团控股有限公司";"3-5千/月";"1"
80;"桌面运维工程师";"陕西省君凯电子科技有限公司";"5-8千/月";"若干"
81;"运维工程师";"陕西鼎驰网络技术有限公司";"2.5-4千/月";"4"
82;"物联网运维实习生/应届生 五险一金+双休";"西安卓睿信息技术有限公司";"6-8千/月";"5"
83;"高铁运维工程师";"西安恪诚电子科技有限公司";"3-4.5千/月";"4"
84;"运维主管";"深圳市益田集团股份有限公司";"4-6千/月";"若干"
85;"西安区域运维专员(职位编号：1)";"广州市帝能电子有限公司";"3-4.5千/月";"3"
86;"运维高级经理";"地上铁租车（深圳）有限公司";"0.8-1万/月";"1"
87;"大数据运维工程师";"西安华创人力资源管理咨询有限公司";"1.5-2.7万/月";"若干"
88;"运维工程师";"百视通网络电视技术发展有限责任公司";"3-4.5千/月";"1"
89;"实施运维工程师";"青岛美迪康数字工程有限公司";"3-6千/月";"1"
90;"运维工程师";"乐华恒业投资控股有限公司";"4.5-6千/月";"1"
91;"高级运维工程师";"西安缤纷鸟少儿美术培训中心";"0.5-1万/月";"1"
92;"ORACLE高级技术运维顾问";"上海汉得信息技术股份有限公司";"1-2万/月";"若干"
93;"技术支持/运维工程师";"西安凯达科技有限公司";"3.5-6千/月";"2"
94;"云视频部署运维工程师-西安";"北京小鱼易连科技有限公司";"1.5-1.8万/月";"1"
95;"ORACLE高级技术运维顾问";"上海汉得信息技术股份有限公司";"1-2万/月";"若干"
96;"技术支持/运维工程师";"西安凯达科技有限公司";"3.5-6千/月";"2"
97;"云视频部署运维工程师-西安";"北京小鱼易连科技有限公司";"1.5-1.8万/月";"1"
98;"系统运维工程师";"西安酷聊智能科技有限公司";"4-6千/月";"5"
99;"大数据平台运维工程师";"西安因联信息科技有限公司";"0.8-1.5万/月";"1"
100;"IT运维实习生";"西安�嗬錾桃倒芾碛邢薰�司";"140元/天";"2"
101;"运维工程师";"上海天玑科技股份有限公司";"4.5-6千/月";"5"
102;"售后运维（售后技术工程师）";"上海泛微网络科技股份有限公司陕西大区业务运营中心";"4-6千/月";"1"
103;"运维工程师";"金蝶软件西安分公司";"3-6千/月";"若干"
104;"运维工程师";"陕西星邑空间技术有限公司";"1-1.5万/月";"2"
105;"共享充电宝运维员（西安）";"深圳来电科技有限公司";"3-4千/月";"5"
106;"系统运维工程师";"广州中爆数字信息科技股份有限公司";"4.5-6千/月";"2"
107;"IT运维x";"上海隆耀网络科技有限公司";"6-8千/月";"3"
108;"自动贩卖机理货、运维专员";"上海鑫屋网络科技有限公司";"4.5-4.8千/月";"3"
109;"软件运维工程师";"上海蒙帕信息技术有限公司";"5-8千/月";"1"
110;"运维工程师";"陕西导航科技有限公司";"4-8千/月";"1"
111;"卫星通信/网络工程/运维实习岗";"深圳海卫通网络科技有限公司";"1-1.5千/月";"5"
112;"机房运维工程师（精密空调/UPS）";"北京艾瑞信系统工程技术有限责任公司";"3-4.5千/月";"若干"
113;"软件运维工程师";"昆山华东信息科技有限公司";"4-5千/月";"1"
114;"（某500强知名企业）大数据运维工程师";"西安瀚特人力资源有限公司";"1-1.5万/月";"若干"
115;"大数据平台运维工程师（Hadoop方向）";"上海罗盘信息科技有限公司";"1-1.5万/月";"2"
116;"服务器运维工程师";"小马股份有限公司西安分公司";"0.5-2.5万/月";"若干"
117;"系统运维工程师";"上海中交海德交通科技股份有限公司";"0.6-1万/月";"3"
118;"Linux运维工程师";"北京时代一峰信息技术有限公司";"4.5-6千/月";"2"
119;"系统运维工程师(职位编号：2)";"云歌信息技术（江苏）有限公司";"5-8千/月";"1"
120;"运维支持";"陕西特辰信息技术有限公司";"4.5-6千/月";"若干"
121;"网站运维工程师";"西安玖合网络科技有限责任公司";"4-6千/月";"3"
122;"高级运维工程师";"北京源晨动力技术服务有限公司";"1-1.5万/月";"若干"
123;"运维工程师（陕西管局）";"北京亚鸿世纪科技发展有限公司";"0.5-1万/月";"若干"
124;"windows系统运维工程师";"西安恒谦教育科技股份有限公司";"6-8千/月";"2"
125;"网站软件运维工程师";"陕西山海源人力资源发展有限公司";"4-6千/月";"1"
126;"运维工程师实习生";"陕西养正文化发展有限公司";"2-3千/月";"3"
127;"实施运维工程师-西安";"中电福富信息科技有限公司";"6-8千/月";"若干"
128;"质量运维部经理（西安/隆基新能源）";"西安隆基新能源有限公司";"1-1.5万/月";"1"
129;"系统运维工程师";"陕西郑远元专业修脚保健服务集团有限公司";"4.5-6千/月";"1"
130;"IDC数据数据中心运维经理";"中国电信集团系统集成有限责任公司西安区域中心";"0.8-1万/月";"1"
131;"IT运维工程师";"西安象德信息技术有限公司";"3-4千/月";"1"
132;"系统运维工程师(陕西省公司)";"陕西利元电力设备有限责任公司";"5-8万/年";"2"
133;"运维开发工程师";"居安之家";"0.8-1万/月";"1"
134;"Openstack运维实施工程师";"上海思华科技股份有限公司";"0.6-1万/月";"2"
135;"运维工程师";"陕西淘丁实业集团有限公司";"0.8-1.2万/月";"1"
136;"Linux运维工程师";"陕西晟运通科技有限公司";"0.6-1万/月";"1"
137;"安全运维工程师/驻场工程师";"紫光云数科技有限公司";"0.8-1万/月";"1"
138;"运维监控 / NOC Analyst";"艾斯普(Aspira）";"1.1-1.6万/月";"2"
139;"高级系统运维工程师";"中科金审（北京）科技有限公司";"0.7-1.2万/月";"2"
140;"运维工程师";"西安未来国际信息股份有限公司";"0.8-1万/月";"1"
141;"运维工程师（华晶广场）";"陕西智冠控股集团有限责任公司";"3.5-4.5千/月";"1"
142;"Linux运维开发工程师";"西安华信智慧数字科技有限公司";"0.8-1.6万/月";"6"
143;"技术支持/软件实施/售后运维";"北京麦迪克斯科技有限公司";"4-6千/月";"3"
144;"自动贩卖机运维工程师";"北京便丽猫网络科技有限公司";"4.5-8千/月";"若干"
145;"系统运维工程师";"陕西通家汽车股份有限公司";"4-8千/月";"2"
146;"运维工程师";"中国软件与技术服务股份有限公司";"4-6千/月";"3"
147;"helpdesk / IT运维工程师";"北京中软国际信息技术有限公司";"5-6千/月";"3"
148;"运维工程师";"西安九索数据技术股份有限公司";"0.5-1万/月";"2"
149;"大数据运维工程师";"珠海网博信息科技股份有限公司";"1.5-2万/月";"1"
150;"网络运维工程师";"陕西博硕律师事务所";"3-4.5千/月";"1"
151;"软件运维工程师";"北京中软联动科技有限公司";"6-8千/月";"6"
152;"运维工程师(双休+五险一金+车补)";"西安栎安科技有限公司";"3-8千/月";"2"
153;"系统运维工程师";"西安兴汇电力科技有限公司";"6-8千/月";"2"
154;"运维工程师";"陕西医药控股集团派昂医疗器械有限公司";"4.5-6千/月";"1"
155;"网络运维工程师";"西安志诚电子有限责任公司";"6-8千/月";"2"
156;"驻场运维经理";"西安尚瑞信息技术有限公司";"4.5-6千/月";"若干"
157;"应用系统实施运维(WMS、TMS方向)";"每一天便利超市连锁有限公司信息中心研发部";"0.6-1.2万/月";"4"
158;"运维工程师（西安）";"北京中电普华信息技术有限公司";"0.5-1万/月";"40"
159;"运维员";"上海迪岸广告有限公司";"3-4.5千/月";"1"
160;"运维工程师";"陕西马卡鲁信息技术有限公司";"4-7千/月";"1"
161;"系统运维工程师(000974)(职位编号：nationsky000974)";"启迪国信科技有限公司";"1-1.5万/月";"3"
162;"系统运维工程师";"陕西爱尚商业运营管理有限公司";"6-8千/月";"1"
163;"软件运维工程师/实施工程师";"康德曼（北京）互联网技术有限公司";"4.5-6千/月";"50"
164;"数据库运维助理工程师";"西安数之元网络科技有限公司";"4-8千/月";"2"
165;"软件实施运维工程师";"西安向上软件科技有限公司";"2-5千/月";"6"
166;"IT技术支持运维工程师（***）- 西北(职位编号：20180503-XB)";"北京威通智海网络技术有限公司";"500元/天";"200"
167;"运维/技术支持工程师";"陕西通茂信息科技有限公司";"4.5-6千/月";"4"
168;"运维工程师";"西安荣峰软件科技有限公司";"0.8-1.2万/月";"3"
169;"运维工程师";"瑞幸咖啡（中国）有限公司";"4-6千/月";"3"
170;"电站运维副主任工程师（西安/清洁能源）";"隆基绿能科技股份有限公司";"0.8-1万/月";"若干"
171;"风电机组运维工程师";"西安锐益达风电技术有限公司";"4.5-6千/月";"若干"
172;"高级运维开发工程师 -Sr DevOps";"Thoughtworks";"1.3-2.6万/月";"若干"
173;"音视频驻场运维工程师";"上海金桥信息股份有限公司北京技术服务分公司";"4-5千/月";"1"
174;"IT运维工程师";"西安中科创星科技孵化器有限公司";"5-6千/月";"1"
175;"软件实施运维服务工程师";"北京时代亿信科技股份有限公司";"4.5-6千/月";"10"
176;"IT桌面运维技术工程师（高陵园区）";"JD京东商城（西安分公司）";"6-9千/月";"1"
177;"IT桌面运维工程师";"京东商城西北区域分公司";"4-6千/月";"1"
178;"IT运维工程师(002002)(职位编号：netposa002002)";"东方网力科技股份有限公司";"4-7千/月";"1"
179;"Linux系统运维工程师";"西安联合创想电子商务有限公司";"0.8-1.5万/月";"3"
180;"高薪诚聘  网络运维工程师 周末双休 五险一金 高福利";"陕西国博政通信息科技有限公司";"3.5-6.5千/月";"3"
181;"运维（DB）工程师";"北京北信源软件股份有限公司";"4.5-6千/月";"1"
182;"运维工程师";"华润万家有限公司-西北业务单元";"3.5-4.5千/月";"1"
183;"运维工程师";"陕西思宇信息技术股份有限公司";"2-4千/月";"5"
184;"充电桩运维/维修工程师";"天天充电";"3.5-4.5千/月";"3"
185;"运维工程师";"陕西家护帮网络科技有限公司";"6-8千/月";"1"
186;"运维工程师";"陕旅集团骏途旅游网";"0.4-1万/月";"2"
187;"服务器运维工程师";"西安海润通信技术有限公司";"4-8千/月";"若干"
188;"燃料三大项目运维";"湖南大唐先一科技有限公司";"6-8千/月";"2"
189;"运维工程师";"北京优学汇科技有限公司";"3-3.5千/月";"2"
190;"系统运维工程师";"西安葡萄城信息技术有限公司";"0.7-1.2万/月";"若干"
191;"运维工程师";"神州数码系统集成服务有限公司西安分公司";"0.5-1万/月";"1"
192;"运维工程师";"中节能环保装备股份有限公司";"2.5-5千/月";"4"
193;"IT技术支持实习生/IT运维助理0基础 可实习";"陕西众信超达科技有限公司";"4.5-6千/月";"若干"
194;"系统运维工程师";"西安峰华信息工程有限公司";"4.5-6千/月";"1"
195;"光伏电站运维总监";"陕西巨光投资控股集团有限公司";"1.5-2万/月";"若干"
196;"00080-运维工程师";"上海京颐科技股份有限公司";"0.6-1万/月";"3"
197;"软件运维";"金徽酒股份有限公司";"4.5-6千/月";"若干"
198;"软件开发及运维工程师";"华羿微电子股份有限公司";"6-8千/月";"6"
199;"ERP运维主管";"西安每一天便利超市连锁有限公司";"6-8千/月";"1"
200;"运维工程师";"陕西光大药业集团股份有限公司";"3-5千/月";"3"
201;"PLM系统运维工程师";"西安天和防务技术股份有限公司";"6-8千/月";"2"
202;"在线水表运维工程师";"大连天亿技术服务有限公司";"4.5-6千/月";"1"
203;"银行核心业务系统运维工程师";"北京华软金科信息技术有限公司";"15-20万/年";"2"
204;"系统运维和虚拟化";"沈阳亚诗达科技有限公司";"0.6-1万/月";"若干"
205;"上市公司诚聘IT运维工程师";"合肥天源迪科信息技术有限公司西安分公司";"4.5-6.5千/月";"2"
206;"运维专员";"陕西成长地产控股集团有限公司";"3-4.5千/月";"5"
207;"系统运维工程师";"北京神州商通网络科技有限公司";"0.5-1万/月";"5"
208;"高级运维工程师";"西安交大捷普网络科技有限公司";"6-9千/月";"3"
209;"支付宝运维专员（高薪资+五险一金+全勤奖）";"西安共乐网络科技有限公司";"4.5-6千/月";"2"
210;"IT运维专员";"榆林市榆阳区大漠军旅文化园管理有限责任公司";"3.5-4.5千/月";"1"
211;"网络运维主管";"西安正大制药有限公司";"4.5-6千/月";"若干"
212;"安全运维工程师";"北京天融信科技有限公司";"1-1.5万/月";"若干"
213;"客服运维专员";"金花企业（集团）股份有限公司西安金花制药厂";"3-4.5千/月";"1"
214;"驻场运维工程师";"西安赛能视频技术有限公司";"2.8-4千/月";"1"
215;"软件运维工程师";"西安启源机电装备有限公司";"4.5-6千/月";"1"
216;"运维工程师";"陕西兆通利合数码有限公司";"3-4.5千/月";"2"
217;"交通银行信用卡运维客户经理";"交通银行信用卡中心";"0.8-1万/月";"2"
218;"运维工程师";"西安科技大市场创新云服务股份有限公司";"0.6-1万/月";"若干"
219;"Linux运维开发工程师";"大连华信计算机技术股份有限公司";"0.8-1.6万/月";"6"
220;"运维工程师";"西安思坦仪器股份有限公司";"4-5千/月";"5"
221;"linux运维/自动化运维工程师";"深圳市强能盛贸易有限公司";"1-3.5万/月";"5"
222;"暖通运维工程师岗位";"陕西医药控股集团派昂医药有限责任公司";"6-8千/月";"2"
223;"现场运维工程师";"西安商鼎能源科技有限公司";"3-4千/月";"2"
224;"00107-运维工程师";"上海趣医网络技术服务有限公司";"0.6-1万/月";"3"
225;"高级系统运维工程师";"深圳优克云联科技有限公司";"1-1.5万/月";"若干"
226;"信息化运维工程师";"西安格蒂电力有限公司";"0.8-1万/月";"1"
227;"运维工程师";"北京摩卡软件有限公司";"4-6千/月";"1"
228;"IT信息运维(职位编号：zoina002396)";"中南置地总公司";"1-2万/月";"1"
229;"运维工程师";"上海科箭软件科技有限公司";"0.7-1万/月";"若干"
230;"系统支撑-主机运维工程师(002695)(职位编号：cmos002695)";"中移在线服务有限公司";"0.8-1万/月";"1"
231;"车务运维-陕西物流业务";"华夏出行有限公司";"4-8千/月";"1"
232;"运维工程师";"西安同信力创项目管理咨询有限公司";"3.5-4.5千/月";"2"
233;"运维/实施工程师";"西安利和时代互联网科技有限公司";"4.5-6千/月";"3"
234;"运维工程师";"网思科技股份有限公司";"0.7-1万/月";"8"
235;"安全运维部总经理";"深圳光汇石油海运集团有限公司";"5-7万/月";"1"
236;"网站运维工程师";"北京博导前程信息技术股份有限公司";"6-9千/月";"1"
237;"集群系统开发运维工程师(算法类)(职位编号：uniview001364)";"浙江宇视科技有限公司";"0.8-1.5万/月";"若干"
238;"网络实习生（安全/运维/优化/通信）零基础";"西安云间信息科技有限公司";"4.5-6千/月";"3"
239;"外企桌面运维（西安）";"阳光雨露信息技术服务（北京）有限公司";"4.5-6千/月";"1"
240;"推广运维";"西安和风景商业运营管理有限公司";"3-4.5千/月";"2"
241;"运维工程师";"北京缤歌网络科技有限公司";"3-4.5千/月";"3"
242;"运维工程师（软件技术支持方向）";"北京华宇信息技术有限公司";"4.5-6千/月";"15"
243;"运维系统监控员";"西安国际医学投资股份有限公司";"3-4.5千/月";"4"
244;"运维工程师";"上海梦创双杨数据科技股份有限公司";"3.5-5千/月";"5"
245;"运维工程师";"缤果盒子";"3-4.5千/月";"1"
246;"运维经理";"陕西安裕智能科技有限公司";"6-8千/月";"1"
247;"IDC运维工程师";"晋商网络服务有限公司西安分公司";"3-6千/月";"10"
248;"IT运维工程师";"北京美联桥科技集团有限公司";"6-8千/月";"1"
249;"运维工程师（西安）";"西安银信博锐信息科技有限公司";"3-4.5千/月";"1"
250;"售后运维――西安";"上海天跃科技股份有限公司";"2-4千/月";"7"
251;"运维实施工程师";"陕西纳吉特数据科技有限公司";"3-4.5千/月";"1"
252;"会议接待";"陕西运维电力股份有限公司";"2-3千/月";"若干"
253;"软件工程师";"甘肃上航电力运维有限公司";"6-8千/月";"2"
254;"文案策划";"西安美齐电子商务有限公司";"3.5-7千/月";"1"
255;"软件实施工程师（西安市）";"福建博思软件股份有限公司";"4-7千/月";"10"
256;"JAVA软件工程师（资深）（西安研发分中心）(职位编号：YNT-YF-002-4)";"云南航信空港网络有限公司";"15-20万/年";"若干"
257;"数据挖掘工程师";"联合汽车电子有限公司西安厂";"10-15万/年";"1"
258;"开发客服专员/巡店专员（高邮）";"镜尚传媒有限公司";"3-8千/月";"5"
259;"系统维护工程师";"西安明锐智慧城市科技发展有限公司";"6-8千/月";"若干"
260;"电气检测工程师";"西安东升科技有限公司";"3.5-6千/月";"2"
261;"网络运营专员";"陕西爱前方教育科技有限公司";"3.6-6千/月";"2"
262;"网络维护工程师";"陕西欧悦家健康管理有限责任公司";"3-4.5千/月";"1"
263;"实施工程师";"陕西吉鑫信息技术有限公司";"0.5-1万/月";"1"
264;"数据库分析师";"西安银石科技发展有限责任公司";"4.5-6千/月";"1"
265;"文案策划";"西安乐居商置不动产有限公司";"4-7千/月";"1"
266;"售后工程师";"西安森戈精密信号科技有限公司";"4-8千/月";"10"
267;"环保总工";"陕西德惠源绿色循环环保科技股份有限公司";"0.8-1万/月";"3"
268;"系统工程师";"杭州百世伽信息科技有限公司";"3-8千/月";"10"
